"2013-04-23", "PKQ20", "VRA", "SYX", "active" 
"2013-08-27", "GX15", "JED", "FOC", "unknown" 
"2013-12-07", "XBT81", "MSQ", "BEY", "cancelled" 
"2013-03-24", "T330", "MWX", "OSN", "cancelled" 
"2013-02-09", "SPF27", "KHH", "ITM", "active" 
"2013-03-03", "AZP18", "VKO", "DME", "active" 
"2013-09-16", "BEY29", "TIK", "MCO", "scheduled" 
"2013-04-06", "SAC71", "GLA", "TIP", "cancelled" 
"2013-06-01", "C519", "PSA", "ARN", "active" 
"2013-03-15", "TEN16", "ORK", "DSM", "active" 
"2013-03-04", "Z312", "REP", "ORK", "unknown" 
"2013-12-24", "NPT25", "NKC", "TSF", "unknown" 
"2013-02-08", "FAR30", "HMN", "MUO", "unknown" 
"2013-09-04", "AIT96", "MHT", "SZL", "scheduled" 
"2013-08-01", "BES14", "DAY", "SSC", "unknown" 
"2013-09-04", "LO17", "KHV", "SJC", "active" 
"2013-10-01", "WP30", "DNA", "CLT", "landed" 
"2013-09-03", "GRA27", "NDJ", "CLT", "scheduled" 
"2013-12-21", "DY19", "NUE", "SAL", "unknown" 
"2013-04-01", "STA15", "MCI", "TIK", "unknown" 
"2013-05-07", "VV17", "GRV", "RGN", "unknown" 
"2013-01-15", "ERI19", "BLL", "BRU", "cancelled" 
"2013-08-10", "PSA17", "MAD", "SGN", "landed" 
"2013-12-13", "RZZ11", "BRE", "TYS", "scheduled" 
"2013-09-25", "ANM12", "DLM", "JED", "unknown" 
"2013-04-15", "QR30", "CCU", "EDW", "cancelled" 
"2013-12-20", "KB11", "SZL", "CAG", "landed" 
"2013-10-27", "NEQ45", "RJTT", "ATQ", "cancelled" 
"2013-11-01", "FSA27", "BGW", "NNG", "unknown" 
"2013-10-14", "WS22", "UIO", "CVG", "landed" 
"2013-02-20", "SAJ31", "WAW", "SYD", "landed" 
"2013-03-03", "RAQ20", "PEK", "SOF", "cancelled" 
"2013-02-18", "RV30", "HAM", "SDQ", "active" 
"2013-02-23", "HIQ63", "GCM", "GSP", "landed" 
"2013-12-17", "GSC19", "PHL", "ATL", "cancelled" 
"2013-10-23", "WEB17", "THR", "NAY", "unknown" 
"2013-10-08", "K827", "SJD", "KJA", "landed" 
"2013-09-04", "ALQ86", "GOI", "SAW", "active" 
"2013-11-12", "ERI49", "JLN", "LED", "landed" 
"2013-09-17", "OIZ13", "CLT", "DUB", "cancelled" 
"2013-04-08", "JQ68", "JED", "MLE", "scheduled" 
"2013-02-16", "COT21", "MAO", "SPI", "cancelled" 
"2013-04-16", "LZQ21", "PFO", "LEJ", "active" 
"2013-03-23", "EKA20", "WDH", "URC", "scheduled" 
"2013-04-15", "ROY18", "KGF", "CGO", "active" 
"2013-02-03", "MAR13", "VRN", "HKG", "active" 
"2013-08-06", "FYB10", "ODS", "RAR", "scheduled" 
"2013-07-05", "OIZ15", "ALC", "ONT", "cancelled" 
"2013-10-09", "LEQ15", "BLR", "FRU", "unknown" 
"2013-11-21", "OWQ19", "CRP", "RST", "active" 
"2013-11-25", "ALK32", "BOG", "CSX", "scheduled" 
"2013-08-25", "MOQ12", "PHL", "CRK", "scheduled" 
"2013-04-21", "RAQ55", "CRP", "RAR", "active" 
"2013-07-17", "JU12", "MCT", "DPS", "scheduled" 
"2013-04-13", "MLL29", "FIH", "GRB", "scheduled" 
"2013-10-01", "R317", "ISL", "DKR", "active" 
"2013-01-11", "FNQ21", "LKZ", "UPG", "unknown" 
"2013-11-08", "PA13", "RMS", "NIM", "landed" 
"2013-10-23", "CIS73", "LGW", "SJD", "cancelled" 
"2013-10-04", "OB39", "OSN", "BRI", "cancelled" 
"2013-02-05", "TIS12", "GOI", "KOJ", "active" 
"2013-03-12", "TLQ16", "MCO", "IAH", "active" 
"2013-10-08", "SUX25", "JFK", "OAK", "landed" 
"2013-09-11", "ALD95", "ULN", "LLA", "active" 
"2013-06-21", "TRA28", "ADA", "BHD", "unknown" 
"2013-11-25", "BUQ23", "CHS", "FNA", "unknown" 
"2013-12-07", "FF30", "SMF", "CUN", "scheduled" 
"2013-11-20", "L718", "DXB", "IND", "cancelled" 
"2013-12-16", "LGQ20", "CID", "ATQ", "unknown" 
"2013-01-23", "KEE10", "HGA", "PFO", "landed" 
"2013-09-07", "IN13", "LTX", "WRB", "landed" 
"2013-10-22", "ALX91", "HAK", "RSW", "scheduled" 
"2013-11-09", "REA10", "TRN", "WRB", "active" 
"2013-03-15", "CX14", "CAE", "LHR", "scheduled" 
"2013-08-16", "GV17", "RNO", "DAR", "cancelled" 
"2013-07-08", "QG32", "TGD", "SBN", "scheduled" 
"2013-07-05", "CWQ25", "SKP", "CRK", "active" 
"2013-08-04", "TIS96", "SBN", "CNF", "active" 
"2013-10-12", "MU15", "HGH", "EDW", "landed" 
"2013-09-20", "PAQ28", "FAO", "KHV", "cancelled" 
"2013-10-18", "RVQ32", "KWE", "ROC", "unknown" 
"2013-09-05", "NB22", "YYZ", "XMN", "active" 
"2013-04-28", "TV23", "KTW", "SBN", "cancelled" 
"2013-08-09", "CIS23", "GRB", "ORD", "landed" 
"2013-04-24", "M718", "AGP", "TLV", "scheduled" 
"2013-02-24", "THA29", "SGN", "RND", "scheduled" 
"2013-10-07", "SPH18", "RMS", "BZE", "landed" 
"2013-08-14", "GWE19", "NBE", "DAY", "cancelled" 
"2013-07-03", "PHR24", "SID", "HRK", "landed" 
"2013-08-09", "LHA29", "DTM", "SKA", "active" 
"2013-07-08", "FH27", "LTN", "CIA", "active" 
"2013-01-08", "DOQ15", "BLL", "BAB", "unknown" 
"2013-07-28", "GCQ29", "BRU", "HMN", "cancelled" 
"2013-04-26", "CLQ89", "BEY", "PMO", "landed" 
"2013-11-12", "ATN28", "PSA", "HRB", "scheduled" 
"2013-10-16", "PHR16", "PTP", "END", "landed" 
"2013-05-19", "SWA11", "FSM", "EVN", "active" 
"2013-08-02", "FRW22", "PBI", "SKG", "landed" 
"2013-12-09", "OZA30", "ABZ", "DHA", "landed" 
"2013-01-18", "WSU91", "TUN", "ADW", "landed" 
"2013-06-27", "PR65", "ADL", "LGW", "landed" 
"2013-04-06", "FBI21", "LCK", "LTN", "landed" 
"2013-12-16", "FP81", "ZIA", "RND", "unknown" 
"2013-04-18", "PL22", "MHT", "DNA", "active" 
"2013-02-23", "WRA10", "TNR", "SGF", "active" 
"2013-10-17", "BBQ11", "CWB", "PIA", "scheduled" 
"2013-12-04", "YBQ61", "FTW", "DUR", "unknown" 
"2013-03-21", "VC19", "LAX", "WRO", "active" 
"2013-05-17", "WWI22", "OKC", "CMH", "scheduled" 
"2013-04-02", "WWQ13", "MED", "DFW", "scheduled" 
"2013-05-21", "FVA13", "ISL", "LIR", "scheduled" 
"2013-05-19", "AIE51", "SCQ", "MIA", "active" 
"2013-08-22", "GMA31", "RDU", "TBZ", "landed" 
"2013-05-21", "IPI17", "HRG", "YWG", "cancelled" 
"2013-06-20", "OIZ13", "BSL", "RST", "unknown" 
"2013-05-10", "MAX32", "SSC", "SOF", "scheduled" 
"2013-11-27", "KW30", "LTN", "EDI", "landed" 
"2013-05-16", "SFS32", "CAI", "ISE", "scheduled" 
"2013-04-14", "ZA14", "SZL", "BKK", "unknown" 
"2013-03-20", "SLQ92", "SEA", "CRL", "unknown" 
"2013-03-12", "AVA27", "KRT", "RFD", "landed" 
"2013-12-04", "OFF13", "DLH", "SKG", "active" 
"2013-09-22", "VA23", "ATH", "HAN", "active" 
"2013-08-25", "GQ25", "MAN", "CRL", "active" 
"2013-08-04", "ROY18", "SDQ", "DRS", "scheduled" 
"2013-04-10", "FQ31", "LPA", "FIH", "active" 
"2013-12-22", "THQ38", "DVO", "KMG", "unknown" 
"2013-09-20", "PEA95", "CMB", "TIK", "scheduled" 
"2013-08-14", "AL28", "LKZ", "TAS", "active" 
"2013-08-02", "QR13", "YUL", "ADD", "unknown" 
"2013-05-06", "LA18", "AUH", "LIR", "scheduled" 
"2013-10-07", "NWQ91", "GBE", "JNB", "active" 
"2013-02-26", "CUS23", "HTS", "CUN", "cancelled" 
"2013-07-14", "PM21", "SUX", "BLA", "scheduled" 
"2013-08-26", "XAS27", "HRG", "HRB", "scheduled" 
"2013-10-13", "RWG15", "MXP", "THR", "landed" 
"2013-07-27", "AVR18", "HAJ", "KRK", "landed" 
"2013-03-07", "IXQ52", "DQM", "MEM", "scheduled" 
"2013-08-21", "CPA28", "MUO", "DHA", "landed" 
"2013-07-12", "TGO66", "WRO", "PMI", "cancelled" 
"2013-12-23", "FL12", "GBE", "JUB", "active" 
"2013-07-07", "TW31", "HSV", "YHZ", "active" 
"2013-07-04", "FWA45", "AAP", "ROA", "scheduled" 
"2013-03-08", "NEB20", "JNB", "AMM", "active" 
"2013-04-01", "MAE29", "CAN", "OVB", "cancelled" 
"2013-08-10", "S612", "SCQ", "HRK", "landed" 
"2013-02-12", "UMQ17", "SCL", "SEA", "active" 
"2013-09-13", "SOL15", "OAK", "SIP", "unknown" 
"2013-03-10", "EW18", "CTU", "BOO", "landed" 
"2013-12-12", "XAH98", "AMM", "MLI", "unknown" 
"2013-12-13", "LZQ29", "TSF", "JLN", "cancelled" 
"2013-10-05", "INA86", "MPM", "CTS", "landed" 
"2013-02-07", "BF15", "EBB", "CMN", "landed" 
"2013-09-18", "CEN65", "MLA", "LAX", "landed" 
"2013-11-14", "BNQ24", "HAM", "SZL", "landed" 
"2013-09-21", "WG71", "SAV", "CBR", "scheduled" 
"2013-04-14", "WT14", "LFT", "LGG", "scheduled" 
"2013-10-06", "LAN25", "GSB", "PFO", "landed" 
"2013-06-27", "PAT20", "LIM", "DLM", "active" 
"2013-09-03", "MYQ91", "NCL", "HRK", "active" 
"2013-12-27", "AZ22", "NUE", "YEG", "scheduled" 
"2013-12-26", "LG13", "YYT", "CNX", "unknown" 
"2013-06-04", "SOL69", "BEY", "BMI", "unknown" 
"2013-01-08", "MLX14", "SOU", "WLG", "landed" 
"2013-11-25", "NCE75", "PUS", "CVG", "cancelled" 
"2013-09-10", "UP16", "KGL", "NUE", "scheduled" 
"2013-04-04", "HIQ18", "NUE", "DKR", "active" 
"2013-04-14", "RMH42", "TRD", "POM", "unknown" 
"2013-07-05", "RIV16", "MRU", "CCU", "scheduled" 
"2013-07-09", "ASP22", "GSP", "YNT", "active" 
"2013-09-22", "XAS18", "PRG", "KGF", "cancelled" 
"2013-04-20", "QB30", "SOF", "SVX", "landed" 
"2013-02-07", "VIQ28", "PDL", "MAA", "cancelled" 
"2013-03-22", "GBA27", "YNT", "DAY", "cancelled" 
"2013-07-15", "AVS19", "SZX", "BOG", "active" 
"2013-11-19", "WN14", "JAN", "SAL", "active" 
"2013-01-23", "EXQ30", "FIH", "HSV", "cancelled" 
"2013-09-10", "LBQ23", "CGK", "NBE", "scheduled" 
"2013-06-12", "YB99", "DWC", "OMA", "unknown" 
"2013-11-04", "XDA26", "BAB", "SID", "cancelled" 
"2013-02-09", "EIA46", "PFO", "LPA", "active" 
"2013-12-04", "S315", "ADA", "SHO", "landed" 
"2013-06-02", "WAI28", "BJV", "DAM", "cancelled" 
"2013-07-19", "NGL61", "KGF", "TXL", "landed" 
"2013-09-12", "LEX78", "SAL", "GOI", "scheduled" 
"2013-10-07", "DFS14", "LUN", "WNZ", "active" 
"2013-02-21", "MCO20", "SVG", "TLH", "landed" 
"2013-06-09", "IXQ83", "TOL", "DAM", "landed" 
"2013-05-07", "WLH89", "ROV", "TIK", "scheduled" 
"2013-09-14", "JX17", "KUF", "DWC", "cancelled" 
"2013-06-12", "TGQ10", "GEG", "DAL", "landed" 
"2013-07-22", "GSA16", "SNA", "PUS", "scheduled" 
"2013-01-13", "L721", "KUF", "BUD", "scheduled" 
"2013-07-19", "WW22", "CGH", "FWA", "scheduled" 
"2013-05-09", "RVA70", "BWI", "BRI", "unknown" 
"2013-08-10", "LNQ29", "ORF", "FMO", "landed" 
"2013-02-21", "GCA19", "DTM", "SMF", "scheduled" 
"2013-07-05", "VIS19", "LBB", "ROB", "cancelled" 
"2013-03-12", "AV11", "RGN", "LIM", "unknown" 
"2013-03-12", "EHA11", "SUB", "GYD", "landed" 
"2013-05-07", "RTQ20", "LTN", "ABZ", "scheduled" 
"2013-05-03", "WFS11", "ROA", "MSN", "scheduled" 
"2013-05-25", "BM95", "CTA", "ROB", "cancelled" 
"2013-06-28", "DL95", "ABZ", "SOF", "scheduled" 
"2013-02-16", "IJ18", "LUF", "LBA", "landed" 
"2013-01-28", "WSK49", "CLT", "RSW", "unknown" 
"2013-04-09", "PLZ12", "BTS", "KWL", "active" 
"2013-11-14", "ECI40", "SUS", "IAH", "cancelled" 
"2013-04-05", "CRA93", "HAN", "CUZ", "cancelled" 
"2013-11-16", "DEC29", "BAD", "TBZ", "scheduled" 
"2013-09-07", "CGO32", "GDL", "CAI", "unknown" 
"2013-06-25", "HY51", "BZE", "GSP", "cancelled" 
"2013-03-14", "JM25", "DEL", "MEM", "unknown" 
"2013-02-14", "KV81", "SJJ", "HRK", "unknown" 
"2013-01-11", "PRA23", "GRB", "STL", "active" 
"2013-07-26", "TSQ94", "CJU", "SOU", "cancelled" 
"2013-03-02", "KKQ21", "MAN", "UBN", "active" 
"2013-04-10", "SPG50", "LCA", "GZT", "unknown" 
"2013-03-27", "AST69", "DMK", "CNF", "scheduled" 
"2013-02-01", "COR32", "SGF", "DUR", "cancelled" 
"2013-01-27", "NEX26", "TIJ", "CLT", "landed" 
"2013-08-15", "CAC29", "CVG", "BSL", "landed" 
"2013-07-09", "MAR30", "HMN", "HIB", "unknown" 
"2013-05-08", "RL21", "LYS", "COK", "landed" 
"2013-02-19", "EVA14", "RAR", "CID", "unknown" 
"2013-01-26", "XAK10", "ADW", "RNO", "unknown" 
"2013-07-07", "WW20", "VBG", "PWM", "landed" 
"2013-04-25", "CAM10", "RNO", "BGW", "landed" 
"2013-10-04", "MDU11", "BAB", "MHT", "cancelled" 
"2013-04-05", "LT41", "BEG", "SGN", "cancelled" 
"2013-07-23", "GV12", "NIM", "SMF", "unknown" 
"2013-03-22", "RTQ13", "TUL", "ISL", "scheduled" 
"2013-07-25", "BES17", "RDU", "SGF", "scheduled" 
"2013-06-18", "VY19", "SMF", "JAX", "landed" 
"2013-11-17", "AIC22", "ZNZ", "PDX", "cancelled" 
"2013-12-26", "CAM28", "TLH", "HRI", "active" 
"2013-07-11", "EXC23", "PAM", "HAN", "scheduled" 
"2013-05-25", "CAZ12", "SBN", "STN", "cancelled" 
"2013-06-15", "WES93", "YOW", "RDU", "scheduled" 
"2013-11-10", "OO78", "GLA", "CMB", "unknown" 
"2013-11-26", "JL18", "YUL", "KEF", "scheduled" 
"2013-01-10", "SHV11", "KUF", "CHA", "active" 
"2013-07-24", "NOQ24", "LPA", "OKO", "unknown" 
"2013-04-13", "SYB24", "STN", "WRB", "landed" 
"2013-05-19", "PVA23", "KMG", "CAI", "landed" 
"2013-08-01", "BEY19", "EXT", "TER", "unknown" 
"2013-05-28", "XCA29", "AAP", "YHZ", "landed" 
"2013-08-17", "SSP16", "BZZ", "WMI", "unknown" 
"2013-11-05", "QOZ37", "BOI", "SJD", "scheduled" 
"2013-12-04", "CAC30", "HER", "GRU", "scheduled" 
"2013-03-24", "QF24", "SHJ", "LTN", "cancelled" 
"2013-01-14", "SOP26", "WRB", "UFA", "active" 
"2013-11-28", "RVQ19", "KNH", "BWI", "cancelled" 
"2013-08-23", "TIA17", "PFO", "DUS", "unknown" 
"2013-07-06", "LO18", "KOJ", "GPT", "cancelled" 
"2013-05-20", "THA45", "AGP", "KRT", "landed" 
"2013-09-11", "MF25", "EBB", "POM", "active" 
"2013-03-21", "KFS14", "END", "BIL", "scheduled" 
"2013-07-13", "ZO28", "FAO", "SXM", "scheduled" 
"2013-04-12", "SKI21", "MDL", "SEZ", "landed" 
"2013-05-09", "EFQ29", "GSP", "ROA", "unknown" 
"2013-08-20", "ISL19", "JED", "SPS", "scheduled" 
"2013-04-27", "K317", "CAN", "STN", "unknown" 
"2013-11-11", "PP17", "QUO", "PEK", "unknown" 
"2013-03-11", "PER91", "CEB", "TXL", "cancelled" 
"2013-06-07", "MYQ94", "CHA", "NNG", "landed" 
"2013-04-21", "MCO19", "CMB", "BSB", "scheduled" 
"2013-09-13", "GAS29", "CVG", "BJV", "cancelled" 
"2013-02-04", "GLW22", "SHO", "SOU", "cancelled" 
"2013-06-14", "BD27", "MMX", "FLL", "cancelled" 
"2013-11-18", "PM25", "PER", "XIY", "landed" 
"2013-03-11", "BCQ82", "SJD", "SHE", "active" 
"2013-03-17", "GE52", "BOO", "TYN", "active" 
"2013-04-23", "CHE16", "IST", "ADL", "unknown" 
"2013-06-11", "SFI18", "KIN", "PVR", "scheduled" 
"2013-01-26", "XAE22", "GDL", "BHD", "landed" 
"2013-02-11", "DIC11", "HAN", "ISL", "landed" 
"2013-04-02", "HSZ32", "GEG", "KNH", "unknown" 
"2013-05-15", "WAQ12", "GVA", "MXP", "landed" 
"2013-12-06", "ASH81", "UIO", "CSX", "unknown" 
"2013-05-22", "RAQ17", "FSM", "WUH", "cancelled" 
"2013-05-01", "LAR31", "VCE", "SIN", "unknown" 
"2013-10-17", "VAG29", "LIR", "HKG", "landed" 
"2013-02-04", "PFQ16", "VIE", "TSE", "landed" 
"2013-02-25", "ATT30", "VAR", "GRV", "unknown" 
"2013-10-13", "TZ22", "JED", "TNR", "cancelled" 
"2013-10-11", "VAG27", "LUF", "MAO", "active" 
"2013-11-26", "GSC23", "SFO", "IST", "active" 
"2013-09-27", "ROE14", "HOU", "AMA", "active" 
"2013-05-20", "NAS30", "BSR", "EDI", "scheduled" 
"2013-03-22", "CJ18", "SEA", "PIA", "landed" 
"2013-10-24", "CRP16", "GDN", "CLT", "landed" 
"2013-08-19", "SPQ40", "BEL", "TFN", "cancelled" 
"2013-02-02", "URQ22", "JFK", "SAT", "landed" 
"2013-10-15", "FRA12", "PUJ", "ATL", "scheduled" 
"2013-10-08", "IKQ27", "EZE", "OTP", "cancelled" 
"2013-01-17", "AZQ12", "ZNZ", "SKA", "cancelled" 
"2013-02-10", "OD22", "EMA", "HTS", "scheduled" 
"2013-09-05", "HET67", "GPT", "MLI", "active" 
"2013-12-22", "PZ26", "VRA", "GCM", "cancelled" 
"2013-02-06", "SMO71", "OSL", "ADA", "cancelled" 
"2013-06-02", "SUX29", "IAH", "ORF", "cancelled" 
"2013-05-16", "PRN23", "LTN", "ALG", "cancelled" 
"2013-01-04", "JAM26", "COS", "CBM", "cancelled" 
"2013-02-20", "VH30", "STN", "EWR", "landed" 
"2013-04-05", "CB55", "GCM", "TSF", "scheduled" 
"2013-04-02", "RAN24", "YVR", "LTX", "scheduled" 
"2013-02-14", "ZN29", "KTM", "CCJ", "active" 
"2013-03-14", "AIT40", "TGD", "BGO", "landed" 
"2013-06-26", "EEX49", "BFI", "JAX", "cancelled" 
"2013-04-12", "NJA26", "BGR", "ROC", "cancelled" 
"2013-12-10", "XDD14", "ICN", "WAW", "cancelled" 
"2013-05-23", "F857", "GRU", "LIN", "active" 
"2013-02-18", "CSM26", "FSM", "NCE", "cancelled" 
"2013-05-18", "GE50", "CSX", "KAN", "cancelled" 
"2013-07-02", "VR27", "DAY", "TFS", "active" 
"2013-03-19", "TBQ19", "ACA", "ANC", "active" 
"2013-02-26", "WRT27", "CGO", "ROC", "landed" 
"2013-05-15", "ATQ31", "MOB", "ONT", "active" 
"2013-02-14", "CHF24", "PGUM", "OSL", "cancelled" 
"2013-06-12", "GF23", "CRW", "BRS", "cancelled" 
"2013-10-21", "XBJ28", "KUV", "AER", "active" 
"2013-02-04", "AVA45", "TSF", "LHR", "cancelled" 
"2013-09-11", "PCQ26", "HGA", "SZX", "unknown" 
"2013-01-08", "UP15", "FCO", "GDN", "unknown" 
"2013-06-11", "L218", "FRU", "CPH", "scheduled" 
"2013-10-17", "CAM26", "RJTT", "EVN", "scheduled" 
"2013-07-02", "TXQ13", "PVG", "JFK", "unknown" 
"2013-05-03", "ALL24", "GRJ", "QUO", "landed" 
"2013-08-12", "FP31", "MHT", "VDA", "landed" 
"2013-10-09", "LP27", "CAN", "ABQ", "active" 
"2013-06-21", "EU14", "STL", "TUL", "unknown" 
"2013-09-28", "SX30", "SFB", "ERI", "unknown" 
"2013-06-20", "BBQ16", "BGY", "LIS", "unknown" 
"2013-10-24", "BBQ21", "BFI", "RIX", "active" 
"2013-05-18", "XF45", "HRE", "SXM", "scheduled" 
"2013-05-05", "KTQ31", "JAN", "RND", "unknown" 
"2013-07-17", "TB11", "KUL", "AAP", "cancelled" 
"2013-09-18", "AWQ28", "RST", "WRB", "active" 
"2013-01-15", "OJ87", "OVB", "KTM", "active" 
"2013-12-08", "XAC15", "YWG", "VDA", "landed" 
"2013-07-26", "PAT28", "MPM", "BSB", "landed" 
"2013-11-06", "OWQ20", "HAM", "MSN", "unknown" 
"2013-07-17", "AM10", "TSN", "BAH", "active" 
"2013-07-07", "LEQ21", "DOH", "TAS", "landed" 
"2013-01-16", "OAK87", "GBE", "PMO", "scheduled" 
"2013-11-05", "SQ90", "FIH", "LUN", "scheduled" 
"2013-03-25", "FRW20", "HRB", "SHO", "cancelled" 
"2013-09-10", "AZQ32", "HMN", "ACC", "landed" 
"2013-08-21", "VE32", "LAX", "PEK", "scheduled" 
"2013-03-12", "XDC25", "CUN", "BSR", "landed" 
"2013-03-15", "UNQ14", "MUC", "TRD", "unknown" 
"2013-07-04", "HBQ27", "EDW", "MAO", "landed" 
"2013-08-01", "RC25", "OSL", "LTS", "scheduled" 
"2013-11-18", "LT21", "TOS", "FRU", "landed" 
"2013-02-14", "FRT46", "OKC", "HEL", "active" 
"2013-10-25", "ASW20", "YYT", "DMK", "landed" 
"2013-07-10", "Y729", "QUO", "BEY", "active" 
"2013-07-28", "SFI31", "TOL", "GPT", "scheduled" 
"2013-07-19", "IND20", "CJU", "JED", "scheduled" 
"2013-02-06", "PDA18", "OPO", "MTY", "scheduled" 
"2013-06-05", "SEP28", "YUL", "ADL", "unknown" 
"2013-10-06", "GD24", "NAS", "SDQ", "scheduled" 
"2013-05-16", "CLD46", "CRK", "FCO", "active" 
"2013-09-17", "SZQ24", "MMX", "TIP", "active" 
"2013-10-18", "VCQ23", "CGN", "DAD", "scheduled" 
"2013-12-18", "KE31", "TPA", "LPA", "landed" 
"2013-08-23", "WD21", "LGG", "MLU", "cancelled" 
"2013-01-12", "N899", "SOU", "NAT", "cancelled" 
"2013-03-27", "SMO33", "BOS", "RND", "unknown" 
"2013-06-03", "SE17", "HEL", "NKC", "active" 
"2013-05-24", "CTL25", "ZNZ", "BNE", "cancelled" 
"2013-10-01", "E773", "ZNZ", "PDX", "active" 
"2013-04-26", "RK29", "GCLA", "BLQ", "unknown" 
"2013-03-08", "ECL28", "LUF", "NCE", "scheduled" 
"2013-07-01", "WCI32", "MMX", "CBR", "cancelled" 
"2013-06-12", "VS10", "DAD", "ANC", "cancelled" 
"2013-11-05", "APS13", "OKO", "EDW", "scheduled" 
"2013-06-27", "GSL15", "TAS", "CRW", "unknown" 
"2013-03-03", "OTT24", "AMS", "TIK", "landed" 
"2013-09-28", "FRS22", "AYT", "WMI", "unknown" 
"2013-04-13", "BFQ49", "CIA", "FAI", "scheduled" 
"2013-01-24", "NAS21", "GRB", "LAD", "scheduled" 
"2013-03-22", "PP31", "NAP", "DTW", "landed" 
"2013-09-06", "VAG31", "SDQ", "IAD", "cancelled" 
"2013-09-05", "U718", "HAN", "ODS", "unknown" 
"2013-10-25", "SIA18", "CBM", "LTX", "active" 
"2013-02-07", "CPA31", "SEZ", "MDW", "landed" 
"2013-12-08", "XV10", "TNA", "DMM", "landed" 
"2013-03-16", "BE14", "VDA", "FTW", "unknown" 
"2013-11-26", "EFQ23", "TNR", "NBO", "cancelled" 
"2013-01-16", "BAR54", "JFK", "SAL", "unknown" 
"2013-05-11", "SSP32", "GZT", "KMG", "cancelled" 
"2013-02-10", "SA21", "MLU", "AMS", "landed" 
"2013-08-13", "SAQ30", "RUH", "SAN", "active" 
"2013-08-15", "JU31", "SZL", "MSQ", "scheduled" 
"2013-11-05", "JM20", "TPA", "YVR", "unknown" 
"2013-02-14", "IMP22", "SHE", "DXB", "scheduled" 
"2013-10-01", "IR52", "CVS", "MSN", "cancelled" 
"2013-05-15", "MAG14", "CJJ", "ERZ", "cancelled" 
"2013-08-28", "BAY10", "LUF", "AGS", "cancelled" 
"2013-12-08", "OI28", "BLQ", "TSE", "unknown" 
"2013-04-19", "QK11", "URC", "MAO", "cancelled" 
"2013-01-23", "XPQ12", "LTX", "HGH", "landed" 
"2013-08-22", "SER83", "LEX", "MUC", "scheduled" 
"2013-03-24", "NEQ21", "SEZ", "KRK", "active" 
"2013-09-08", "RZZ11", "RGN", "BOM", "unknown" 
"2013-06-05", "LDM19", "NKC", "SAW", "active" 
"2013-08-16", "SAC29", "LUN", "FOC", "cancelled" 
"2013-01-22", "LAW60", "DCA", "BHM", "active" 
"2013-03-01", "XDH12", "ATL", "FAO", "scheduled" 
"2013-02-28", "KIN92", "MSY", "JFK", "unknown" 
"2013-07-20", "OD96", "MCO", "SCL", "unknown" 
"2013-06-13", "GAT22", "KGL", "ZIA", "active" 
"2013-11-24", "SKI23", "CHA", "SGF", "cancelled" 
"2013-05-08", "SNE22", "MAA", "CWL", "cancelled" 
"2013-07-17", "ALE27", "SIP", "BOJ", "active" 
"2013-02-26", "GAT29", "BSB", "BSB", "cancelled" 
"2013-12-15", "RVA70", "SFB", "ORF", "unknown" 
"2013-07-22", "THA27", "TLV", "WMI", "cancelled" 
"2013-02-01", "BUQ14", "YYC", "MMX", "landed" 
"2013-12-28", "LP29", "EWR", "CVG", "unknown" 
"2013-12-27", "ELL29", "ADA", "TUS", "landed" 
"2013-06-17", "FLM18", "BAH", "FIH", "cancelled" 
"2013-09-13", "AN31", "BEL", "BGO", "unknown" 
"2013-03-08", "CGO19", "CAN", "CAE", "landed" 
"2013-11-20", "F866", "RAR", "HET", "active" 
"2013-08-12", "BHK26", "MIA", "GBE", "active" 
"2013-12-22", "MPC32", "ISE", "HAN", "scheduled" 
"2013-08-11", "AVQ55", "OKA", "CHA", "cancelled" 
"2013-03-10", "NTQ32", "MEX", "BDL", "landed" 
"2013-02-18", "RAL25", "YYC", "MAN", "cancelled" 
"2013-03-13", "PNQ11", "NAY", "MDL", "cancelled" 
"2013-11-05", "KA31", "CTS", "MHZ", "active" 
"2013-09-03", "CAI19", "FOC", "TPA", "cancelled" 
"2013-03-13", "GRA29", "SJD", "SHO", "cancelled" 
"2013-12-13", "ERO29", "HSV", "DTW", "scheduled" 
"2013-06-28", "NWQ10", "BWN", "NCE", "landed" 
"2013-10-27", "RID30", "CMN", "OPO", "cancelled" 
"2013-04-17", "LNQ35", "NKG", "DUS", "cancelled" 
"2013-01-27", "WRT30", "TRV", "AYT", "landed" 
"2013-05-12", "GWA28", "EBB", "ATQ", "active" 
"2013-01-27", "MAR30", "LCA", "KJA", "active" 
"2013-12-21", "NHA21", "BKK", "GUA", "active" 
"2013-05-14", "CZ24", "SHA", "HRB", "scheduled" 
"2013-09-16", "SHV18", "HIB", "DAY", "unknown" 
"2013-01-17", "CAT27", "CAI", "HKG", "scheduled" 
"2013-03-18", "LOQ59", "WNZ", "SHO", "cancelled" 
"2013-07-16", "ZB24", "WNZ", "NRT", "landed" 
"2013-02-19", "CGL14", "LPL", "DLC", "scheduled" 
"2013-10-26", "XAT18", "BMI", "BSL", "scheduled" 
"2013-09-20", "MY77", "GRB", "FLN", "active" 
"2013-04-03", "NZ90", "SUU", "VRN", "active" 
"2013-12-20", "AR79", "OUA", "BAB", "cancelled" 
"2013-03-04", "J769", "DSM", "STR", "landed" 
"2013-09-18", "BMT11", "CGK", "DSS", "active" 
